sex age height weight bmi
1 189 153.3 52.4 22.3
0 85 117.3 20.5 14.9
1 147 147.7 37.1 17.01
1 130 139.4 25.5 13.12
1 89 128.5 34.2 20.71
0 102 134.6 27.9 15.4
0 98 130.3 51.9 30.57
1 189 152 53 22.94
1 191 161.1 58.7 22.62
1 111 131 44.9 26.16
0 171 170.6 67 23.02
1 148 159.6 70.1 27.52
0 176 164.3 56.5 20.93
1 100 125.5 24.5 15.56
1 80 121.4 22.5 15.27
0 162 164.2 83.6 31.01
0 94 122.2 25.9 17.34
0 205 183.8 74.1 21.93
1 159 156.5 52.5 21.44
1 153 161.9 93.5 35.67
1 209 169.5 60.7 21.13
0 237 165.8 93.8 34.12
1 232 168.9 61.5 21.56
1 231 149.2 68.8 30.91
1 38 91.4 12.8 15.32
0 150 145.1 39.04 18.54
1 221 150.5 42.6 18.81
0 217 178 100.9 31.85
0 28 98.6 15.6 16.05
0 92 124.9 30.9 19.81
1 105 138.7 41.8 21.73
1 61 102.4 16.1 15.35
1 197 169.2 87 30.39
0 147 157.8 73.9 29.68
0 192 174.1 64.3 21.21
0 188 179.4 116 36.04
0 184 176.2 63.7 20.52
1 187 171.9 55.2 18.68
0 193 170.7 123.1 42.25
0 108 143.6 38.8 18.82
0 215 171.2 67.7 23.1
1 54 105.8 16.9 15.1
0 100 138.3 47.4 24.78
0 212 174 83.8 27.68
0 90 128.3 24.4 14.82
1 201 160.8 47.5 18.37
0 41 104.4 18.1 16.61
1 87 128.9 27.9 16.79
1 134 150.1 45.1 20.02
0 124 133.7 27.3 15.27
0 164 164.8 61.9 22.79
1 83 126.4 28.8 18.03
1 47 97.8 16.2 16.94
0 203 168.7 62.7 22.03
0 101 139.8 33.3 17.04
1 168 156.3 52.6 21.53
0 146 154.6 60.04 25.12
1 67 116.6 22 16.18
0 174 169.8 68.9 23.9
1 176 159.6 46.9 18.41
0 195 174.8 86.6 28.34
0 183 176.1 92.5 29.83
0 60 111.1 20 16.2
0 75 121.2 25.4 17.29
0 132 131.4 32.6 18.88
1 192 158.2 68 27.17
1 229 169 62.4 21.85
1 176 154.2 56.6 23.8
1 237 162.9 87.2 32.86
0 37 89.4 11.5 14.39
0 224 164.3 52.6 19.49
0 185 184.5 76.3 22.41
0 210 176.2 72.7 23.42
1 215 159.3 62.6 24.67
0 150 153.9 72.1 30.44
1 214 157.2 41.3 16.71
0 225 184.5 95.6 28.08
1 63 115.8 23.5 17.52
1 224 161.3 62 23.83
1 137 149 45.7 20.58
0 42 103.1 14.74 13.87
0 124 142.1 32.3 16
0 83 139.2 34.1 17.6
1 169 159.3 56.2 22.15
0 46 105.2 18.5 16.72
1 141 148.7 41.5 18.77
0 173 177.4 72.9 23.16
0 171 155.3 52.5 21.77
0 46 96.7 13.4 14.33
1 182 162.1 60.2 22.91
1 31 93.5 14 16.01
0 173 170.6 83.1 28.55
1 76 118.8 28.74 20.36
1 132 165.8 49.9 18.15
1 173 156.7 57.5 23.42
1 52 108.4 20.1 17.11
1 126 155.4 49.7 20.58
0 142 161 50.6 19.52
1 84 120.4 22.6 15.59
0 178 173.3 66.2 22.04
0 219 158.7 55.1 21.88
1 105 128.9 26.8 16.13
0 225 181.1 59.1 18.02
1 83 125.6 26.3 16.67
1 189 161.1 50.2 19.34
0 219 173.6 70.4 23.36
0 215 164.2 88 32.64
0 202 183.7 75.3 22.31
0 148 164.8 77 28.35
0 204 167.7 58.1 20.66
0 52 98.8 15.2 15.57
1 221 157.8 67.74 27.2
1 163 150.5 53.1 23.44
1 60 119.9 27.6 19.2
1 151 165.7 63.1 22.98
0 231 179.3 75.1 23.36
0 148 158.9 50.24 19.9
0 220 172.1 116.2 39.23
0 128 137.7 36 18.99
1 146 154.3 42.5 17.85
0 134 144.1 33.6 16.18
0 42 95.1 14.2 15.7
1 127 149.4 45.1 20.21
0 36 95.2 14 15.45
0 199 174.8 62.9 20.59
0 231 176.2 98.5 31.73
0 223 189.5 84.2 23.45
0 97 125.9 25.4 16.02
0 35 97.3 14.7 15.53
1 158 151.6 52.6 22.89
1 162 147 46 21.29
1 133 146.9 56.4 26.14
0 43 104 18.4 17.01
1 186 156.4 74.7 30.54
0 30 97.8 16.2 16.94
0 219 163.5 53.1 19.86
1 139 145.3 58.5 27.71
0 224 176.8 76.8 24.57
1 117 130 31 18.34
0 82 123.4 22.9 15.04
1 26 87.9 12.1 15.66
0 178 169.9 71.9 24.91
0 161 144 35.4 17.07
1 34 90.9 12.6 15.25
0 73 109.6 18.8 15.65
0 169 169.3 49.9 17.41
0 52 111 21 17.04
0 189 162.6 46.6 17.63
0 82 129.4 26 15.53
1 196 162.5 154.1 58.36
1 235 162 54.2 20.65
1 225 158.3 60.6 24.18
1 62 118.3 25 17.86
1 154 156.8 53.5 21.76
0 192 169.8 51.9 18
1 169 162.9 56 21.1
1 202 151.4 51.4 22.42
0 206 176.6 52 16.67
0 154 157.5 40.6 16.37
1 92 114.5 17.4 13.27
1 174 170.2 49.7 17.16
0 201 180.1 87 26.82
0 217 162 55.5 21.15
1 134 151.3 74.7 32.63
1 172 162.4 49.4 18.73
0 236 171.9 73.9 25.01
1 147 164.4 62.8 23.24
1 127 156.2 42 17.21
0 233 181.6 56.1 17.01
0 236 174.6 70.6 23.16
1 32 95.8 15.6 17
1 124 133.6 30.6 17.14
0 74 118.8 29.6 20.97
0 139 151.4 43.2 18.85
0 227 164.3 64.9 24.04
1 192 164.3 80.5 29.82
0 113 132.9 45.6 25.82
1 43 99.2 14.8 15.04
1 198 155.6 55.7 23.01
1 194 157.7 68.1 27.38
0 190 174.6 53.6 17.58
0 57 96.1 13.7 14.83
0 54 111.7 18.9 15.15
0 212 184.3 89.34 26.3
1 65 116.6 19.3 14.2
1 209 161.6 40.6 15.55
1 137 148.1 45.7 20.84
0 106 130.9 27.94 16.31
1 57 114.4 19.8 15.13
1 225 169.2 74.1 25.88
0 226 172.3 71.6 24.12
0 112 132.4 32.2 18.37
1 237 142.3 52.5 25.93
1 167 158 63.8 25.56
1 211 154.2 98.5 41.43
0 227 173.3 67.5 22.48
0 101 133 29.8 16.85
1 207 166.1 68.9 24.97
1 84 111.4 19.8 15.95
0 142 166.2 83.3 30.16
1 80 126.6 26.4 16.47
1 163 150.1 53.5 23.75
0 226 177.4 117.7 37.4
1 26 83.9 11.6 16.48
0 71 110.4 17.7 14.52
1 41 93.7 12.4 14.12
0 201 182.3 138.4 41.64
1 146 148.2 57.7 26.27
1 34 92.1 13.1 15.44
1 210 165 66.8 24.54
1 88 136.6 53.4 28.62
0 238 165.8 59.9 21.79
0 59 123.4 41.6 27.32
0 46 100.8 15.5 15.25
1 74 122.9 37 24.5
1 99 128.1 26.4 16.09
1 159 156.1 58.5 24.01
1 36 98.4 16.8 17.35
1 76 122.4 19.5 13.02
1 105 130.8 27.04 15.8
1 221 154.1 75.54 31.81
0 109 137.5 33.5 17.72
1 154 157.4 71.1 28.7
0 153 170.3 55.9 19.27
1 236 163.3 84.6 31.72
1 203 168 58.1 20.59
0 166 165.8 73.1 26.59
1 213 170.6 57 19.58
1 75 119.4 23.1 16.2
1 178 156.3 47.9 19.61
0 193 174 54.9 18.13
0 223 159.2 55 21.7
0 42 96.3 14.3 15.42
0 99 122.3 23.5 15.71
0 30 91.7 15.6 18.55
0 57 111 19.9 16.15
0 195 174.8 64.8 21.21
0 176 176.1 113.8 36.7
1 110 139.9 38.4 19.62
1 168 158.9 86.2 34.14
1 85 125.5 28.1 17.84
0 73 108.7 16.1 13.63
1 149 171.5 46.9 15.95
1 112 140.8 43.2 21.79
0 69 106.8 17.1 14.99
0 31 94.9 15 16.66
1 186 164.3 54.7 20.26
0 84 133.4 41.1 23.1
1 124 130.4 29.6 17.41
1 216 169.7 107.5 37.33
1 76 119.1 23.1 16.29
0 44 96.8 16.1 17.18
0 49 97.7 18.1 18.96
1 217 162.3 47 17.84
1 210 169.9 58.1 20.13
0 56 107.7 21.8 18.79
0 130 147.2 43.3 19.98
0 80 116.9 23.4 17.12
1 184 161 48.8 18.83
1 36 99.5 15.1 15.25
0 206 170 79.4 27.47
1 217 155.9 46.5 19.13
0 210 176.4 59.7 19.19
0 60 115 21.7 16.41
0 120 132.2 35.5 20.31
1 196 166.4 95.6 34.53
0 205 171.6 77.24 26.23
1 176 154.3 52.6 22.09
0 209 176 78.3 25.28
1 70 121.2 30.1 20.49
0 193 186.6 89.1 25.59
0 110 130.5 67.5 39.64
0 183 163.2 56.1 21.06
0 161 171.6 60.9 20.68
1 127 138.2 39.8 20.84
1 180 153.4 55.4 23.54
1 224 156.3 52.14 21.34
1 58 110.3 19.5 16.03
0 226 166.1 56.3 20.41
1 198 155.3 47.6 19.74
0 204 176 79.9 25.79
1 162 151.2 50.3 22
0 140 159.8 43.5 17.03
1 96 124.4 26.9 17.38
1 119 134.7 37 20.39
1 111 131.8 32.9 18.94
1 154 160 45.6 17.81
1 156 155.2 60.5 25.12
1 151 137.1 30.54 16.25
0 181 170.3 93.34 32.18
1 212 159 79.6 31.49
1 52 103.9 16.3 15.1
1 158 160 45.9 17.93
0 43 101.7 18.8 18.18
1 98 130.5 25.9 15.21
0 132 157.7 46.2 18.58
1 204 160.8 51.9 20.07
1 111 132.8 37.4 21.21
0 185 162 53.2 20.27
0 49 100.7 15.3 15.09
0 189 170 61.3 21.21
0 59 109.2 16.4 13.75
1 138 128.4 34.4 20.87
1 160 153.9 47.3 19.97
0 73 109.6 17.1 14.24
0 165 164.2 38.9 14.43
0 155 148.3 37.3 16.96
0 136 150.5 59.8 26.4
0 75 121 27.6 18.85
0 167 167.6 80.6 28.69
0 83 120.3 20.4 14.1
1 240 164.4 45.8 16.95
1 199 158.8 75.2 29.82
0 37 96.1 16.2 17.54
1 195 157.2 44.3 17.93
0 88 124.8 23 14.77
0 72 117.3 22.9 16.64
1 98 142.7 40.6 19.94
0 73 119.3 21.6 15.18
1 229 149.5 41.6 18.61
0 212 174 84.5 27.91
1 132 146.9 41.3 19.14
1 162 167.3 92 32.87
0 168 161.6 70.34 26.94
1 174 162.6 50 18.91
0 147 151.4 51.2 22.34
0 127 132.7 43.5 24.7
0 232 174.1 55.9 18.44
1 188 157.4 85.8 34.63
1 37 93.3 13.7 15.74
0 203 171.3 79.6 27.13
0 175 178.9 62.4 19.5
1 135 127.2 27.7 17.12
1 228 158.4 69.5 27.7
1 240 162.8 58.2 21.96
1 136 138.7 29.6 15.39
0 100 130.8 33.9 19.81
0 30 89.4 14.7 18.39
1 168 159.9 47.2 18.46
0 134 150.8 36.3 15.96
1 120 160.6 56.1 21.75
1 124 142.3 33.7 16.64
1 158 157.7 48.5 19.5
1 211 161.7 52.8 20.19
0 95 128.4 23.3 14.13
1 70 126.5 28.6 17.87
1 147 154.7 36.7 15.34
0 204 153.9 49.1 20.73
0 121 135.6 26.6 14.47
0 211 173 96.7 32.31
1 64 107.3 17.4 15.11
0 214 173.1 59.7 19.92
1 179 165 53.5 19.65
0 227 179.6 105 32.55
0 145 152.7 43.8 18.78
0 189 161.5 51.7 19.82
1 116 131.6 30 17.32
0 211 177 67.1 21.42
1 63 106.5 19.1 16.84
0 149 149.2 54.9 24.66
0 180 178.3 59.3 18.65
0 216 182.9 69.4 20.75
0 161 157.9 53 21.26
1 223 162 75.6 28.81
1 61 106.3 16 14.16
1 219 168.1 55.2 19.53
1 119 142.3 48.6 24
0 239 176.7 65.4 20.95
1 66 115.9 33 24.57
1 67 103.6 16.54 15.41
1 51 102 15.9 15.28
0 154 162.5 63 23.86
1 113 132.6 31.6 17.97
0 225 169.9 57.1 19.78
0 239 167.1 83.4 29.87
0 215 171.9 65 22
0 119 136.9 38.3 20.44
0 25 86.8 12.1 16.06
0 117 131.4 29.9 17.32
0 154 163 55.6 20.93
1 189 172.9 55 18.4
1 193 154.3 42.8 17.98
0 92 120.4 28.3 19.52
0 46 103.5 20.2 18.86
0 161 156.4 43 17.58
0 127 133.1 45.4 25.63
0 238 179.3 98.1 30.51
1 105 132.1 33.5 19.2
1 224 159.5 65.1 25.59
1 194 166.5 61.1 22.04
0 164 171.9 83.2 28.16
0 28 84.7 11.1 15.47
1 49 107.2 23.2 20.19
0 123 140.2 47.6 24.22
1 208 156.8 59.3 24.12
1 91 128.5 23 13.93
0 190 161.8 66.3 25.33
1 34 100.6 15.8 15.61
1 28 85.4 11.2 15.36
1 31 90 11.7 14.44
0 106 139.3 29.6 15.25
1 174 158 55.3 22.15
0 146 148.2 53.74 24.47
1 69 111.5 17.5 14.08
0 98 129.3 26.7 15.97
1 211 155.4 53.5 22.15
1 70 110.4 18.1 14.85
1 116 131.3 27 15.66
1 231 151.7 44.8 19.47
1 230 165.8 92.34 33.59
0 109 128.1 27.6 16.82
0 228 170.4 60.9 20.97
1 168 156 43.6 17.92
1 164 159.2 71.4 28.17
1 123 141.1 34.5 17.33
0 216 183.2 119 35.46
1 184 172.2 87.3 29.44
1 169 161.3 56.4 21.68
1 106 132.7 35.3 20.05
0 51 101.8 17.1 16.5
1 71 109.8 18.8 15.59
0 208 164 87.6 32.57
0 176 164.2 54.5 20.21
0 34 98.2 16.3 16.9
1 50 103.8 14.7 13.64
1 161 157.1 51.04 20.68
1 75 111.7 16.74 13.42
0 184 158.7 48.3 19.18
0 157 170.8 50.9 17.45
0 192 157.2 50.3 20.35
0 222 166.6 56.3 20.28
1 100 133.1 42.3 23.88
0 185 119.8 30.8 21.46
1 74 113.1 20.7 16.18
0 238 168.4 74.6 26.31
0 172 155.3 47 19.49
0 139 145.7 34.5 16.25
1 125 140.3 37.6 19.1
0 210 174 65.8 21.73
0 204 178.5 79.2 24.86
1 146 159.4 53.74 21.15
0 97 124.4 24.9 16.09
1 154 152.3 53.4 23.02
1 104 129.5 32.7 19.5
0 117 140.3 26 13.21
1 167 165 50.94 18.71
0 82 123.2 20.9 13.77
1 230 158.8 62.3 24.71
0 144 164 82 30.49
0 156 141.5 53.3 26.62
1 133 153 48 20.5
0 234 174.8 104.4 34.17
1 136 147.8 57.6 26.37
1 200 157.9 54.5 21.86
0 157 138.8 32.3 16.77
1 198 167.9 65.4 23.2
0 80 129.6 37.7 22.45
0 186 176.9 104.6 33.43
1 189 161.1 53.3 20.54
0 192 175.7 75 24.3
1 119 126.6 43 26.83
1 165 154.3 44.7 18.77
0 60 107.7 17.8 15.35
0 168 156.6 53.8 21.94
0 157 150.6 61.84 27.27
1 76 112.5 18.8 14.85
0 81 118.5 20 14.24
1 185 153 44.54 19.03
0 230 164.3 48.1 17.82
0 70 128.1 24.9 15.17
1 154 149.9 41.6 18.51
0 144 155.8 58.8 24.22
1 235 165.2 60.7 22.24
0 70 119.6 36.8 25.73
1 28 93.9 13.1 14.86
1 153 168.2 60.6 21.42
1 60 110.7 20.9 17.05
1 241 149.5 63.3 28.32
1 235 153.6 66.2 28.06
0 194 185.2 69.1 20.15
0 234 176.2 70.7 22.77
1 207 153.5 44.4 18.84
1 147 156.2 45.6 18.69
1 167 163.3 52.8 19.8
1 171 166.9 56.5 20.28
1 150 167.4 54.4 19.41
1 234 152.6 57 24.48
1 220 161.8 100.8 38.5
0 218 172.8 80.3 26.89
0 148 154.6 37.5 15.69
1 192 160.5 67.4 26.16
1 238 177 101.2 32.3
0 160 173.1 50.2 16.75
0 74 116 20.7 15.38
0 186 178.9 90.4 28.25
1 67 111.2 15.7 12.7
1 52 111.7 20.6 16.51
0 188 167.1 85.8 30.73
1 183 152.6 54.24 23.29
0 80 116 23.1 17.17
1 145 162.9 62.5 23.55
0 179 183.6 92.6 27.47
1 62 109.9 16.3 13.5
0 192 160.2 53.6 20.89
1 146 145.2 60.3 28.6
0 170 160 44.7 17.46
1 163 175.8 97.5 31.55
0 179 167.4 78.4 27.98
0 100 118.5 20.8 14.81
0 151 148.5 47.4 21.49
1 173 155.4 56.1 23.23
0 49 109 19.8 16.67
1 158 157.5 45.9 18.5
0 219 191.1 131.9 36.12
0 181 175.3 71.2 23.17
0 175 173.2 55.1 18.37
1 36 104.8 18.6 16.94
1 75 99 14.5 14.79
1 135 154.6 56.94 23.82
0 127 139.5 43.3 22.25
0 51 107.6 19 16.41
0 77 124.2 22.7 14.72
0 126 139.1 32.1 16.59
1 35 88 8.9 11.49
0 210 180.6 104.1 31.92
1 231 166.3 127.8 46.21
1 91 123 25 16.52
1 58 104.2 18.1 16.67
0 112 130.6 26.9 15.77
0 222 170.1 108.04 37.34
0 194 176.1 63.64 20.52
1 70 108.2 18.9 16.14
0 134 142.4 44.4 21.9
1 140 135.9 38.1 20.63
1 174 156.4 64.3 26.29
0 235 171 60.1 20.55
1 212 163.9 49.5 18.43
0 41 97.1 14.2 15.06
0 51 111 19.1 15.5
1 37 85.5 11 15.05
0 221 170 67.9 23.49
1 136 160 44 17.19
0 28 91.7 14.7 17.48
1 148 154.8 51.7 21.57
0 232 180.7 73.7 22.57
1 202 159 61.5 24.33
1 193 164 83.9 31.19
0 180 182.9 68.3 20.42
0 49 102.8 17.1 16.18
0 53 106.2 17.8 15.78
0 178 176.4 95.6 30.72
1 171 170.4 94.4 32.51
1 146 151.2 45 19.68
0 39 99.7 16 16.1
0 174 155.9 42.4 17.45
0 174 173.4 90.1 29.97
0 169 177.2 61.9 19.71
0 162 168.7 83.4 29.3
1 230 154.9 73.7 30.72
1 205 161.3 77.3 29.71
1 140 152.9 75.1 32.12
1 103 131.7 37.8 21.79
1 119 146.8 54.5 25.29
0 42 96.4 15.4 16.57
0 183 179.5 64.5 20.02
0 149 159.7 60.6 23.76
1 84 122.1 23.2 15.56
0 130 149.4 59.9 26.84
0 230 176.2 128.7 41.45
1 93 129.3 24.9 14.89
1 107 137.8 46.8 24.65
1 215 161.9 62.9 24
1 156 160.8 69.9 27.03
1 25 88.8 13.9 17.63
0 101 146.8 44.9 20.84
0 51 100.4 14.8 14.68
1 146 154.3 41.3 17.35
0 151 152.6 59.8 25.68
1 126 144.7 36 17.19
1 157 162.2 56.3 21.4
0 156 160.6 54 20.94
0 180 167.8 62.8 22.3
1 189 156.6 64.34 26.24
0 235 171.4 76.8 26.14
1 216 160.4 48 18.66
1 62 108.8 16.9 14.28
1 234 166.7 121 43.54
0 224 179 68.9 21.5
0 193 168.1 56.5 19.99
1 164 163 48.14 18.12
0 163 170 54.2 18.75
0 41 93 13 15.03
0 75 118 22.2 15.94
1 205 154.3 50.4 21.17
0 198 171.1 51.2 17.49
0 58 112.2 18.9 15.01
1 194 166.1 55.8 20.23
0 208 170.6 63.2 21.71
1 114 132.6 28.8 16.38
0 195 159.2 41.6 16.41
1 108 129.6 28.4 16.91
1 27 85.7 11.5 15.66
1 84 114 18.3 14.08
0 137 163.7 68.8 25.67
0 203 182.3 85.9 25.85
1 94 125.8 24.5 15.48
0 209 179.8 76.7 23.73
0 220 171.7 57.6 19.54
0 161 170 66.2 22.91
0 221 177.5 58.5 18.57
0 219 169.9 60.8 21.06
1 228 162.5 56.8 21.51
0 155 147.7 36.5 16.73
0 153 155.4 42.1 17.43
0 164 163.3 64.2 24.07
0 163 157.2 40.2 16.27
1 216 164.7 67.7 24.96
0 93 122.7 25.9 17.2
1 202 164.6 63.1 23.29
1 148 166.3 76.5 27.66
0 33 94 14.5 16.41
0 86 123.2 25.4 16.73
1 31 91.2 12.9 15.51
0 74 122.9 28.6 18.93
0 216 180.5 141.2 43.34
0 79 113.7 23 17.79
1 147 144.7 31.4 15
0 228 169 62.3 21.81
1 223 165.2 56.3 20.63
0 58 113.9 23.84 18.38
0 88 128.8 28.5 17.18
0 221 167.3 67.04 23.95
0 206 174.8 55.7 18.23
0 125 137.1 31.1 16.55
0 184 166.2 89.8 32.51
0 220 172.5 79.6 26.75
1 101 134.8 28.5 15.68
1 126 142.5 60.8 29.94
1 176 165.3 62.8 22.98
1 76 125 27.3 17.47
0 55 109.8 18.7 15.51
1 193 160.3 54.34 21.15
1 160 161.6 63.8 24.43
1 209 149.3 47.2 21.17
1 130 137.7 34.1 17.98
0 120 139.1 34.6 17.88
1 150 158.7 40.9 16.24
1 166 168.7 59.1 20.77
0 162 164.2 43.1 15.99
0 188 169.7 88.8 30.84
0 148 157.4 61.6 24.86
0 224 167 72 25.82
0 135 151.3 76.2 33.29
1 146 159.8 92 36.03
1 125 139 29.4 15.22
0 43 92.1 13.3 15.68
0 164 166.5 50.4 18.18
0 25 88.5 14.1 18
0 170 176 57.1 18.43
1 175 185.2 69.1 20.15
0 71 113.7 19.8 15.32
1 179 159.5 47 18.47
0 206 172.4 75.6 25.44
0 184 162.6 59.7 22.58
1 215 155.6 88.4 36.51
1 217 159.4 90.1 35.46
0 143 142.8 50.5 24.76
0 44 100.4 14.2 14.09
0 164 159.7 46.5 18.23
0 83 121.3 24.54 16.68
0 142 152.9 57 24.38
0 158 158.1 67.7 27.08
1 142 152.2 43.9 18.95
1 51 101.1 14.5 14.19
1 214 158.3 48.4 19.31
1 58 98.2 14.5 15.04
1 26 86.1 13.1 17.67
1 168 166.9 50.7 18.2
1 74 115.2 20.9 15.75
1 201 165.1 51.3 18.82
0 170 166.3 94.5 34.17
1 204 165.9 56.7 20.6
1 24 85.8 10.9 14.81
0 34 91.5 13.64 16.29
0 151 155.8 47.9 19.73
0 40 96.6 16.3 17.47
1 195 169.5 57.2 19.91
0 164 168.2 54.8 19.37
1 85 124.9 22.1 14.17
0 38 96.2 17.7 19.13
1 187 158.6 66.4 26.4
1 184 162.9 53 19.97
0 97 146.6 51.4 23.92
1 60 101 14.8 14.51
0 127 144 37.2 17.94
0 222 172.1 100 33.76
0 116 139.5 37.8 19.42
1 225 162.7 67.1 25.35
1 87 115.6 21.5 16.09
1 108 125.8 28.1 17.76
0 48 106.9 18.6 16.28
1 213 160.5 130.2 50.54
1 178 161.6 58.1 22.25
0 216 181.5 116.9 35.49
0 56 106.6 17.4 15.31
0 31 94.3 14.5 16.31
1 149 156 96.5 39.65
1 33 91 13 15.7
0 161 158.7 58.6 23.27
0 161 168.3 57.24 20.21
0 190 181.2 71 21.62
0 189 171.8 62 21.01
1 62 112.5 18.6 14.7
0 145 137.3 29.3 15.54
1 240 155 57.6 23.98
0 189 176.7 68.6 21.97
1 45 95.7 15.1 16.49
0 104 118.9 23.3 16.48
0 145 147.8 34.7 15.88
1 153 142.9 37.4 18.32
0 162 179.1 52.1 16.24
1 233 150 42 18.67
1 28 82 11.1 16.51
1 192 159.8 64.8 25.38
0 215 180.6 75.1 23.03
1 63 117.9 22.8 16.4
0 204 163.1 96.7 36.35
1 196 157.2 89 36.02
1 162 154.7 52.1 21.77
1 174 167.2 54.8 19.6
1 214 161.9 51.2 19.53
1 28 85.7 11 14.98
0 43 99.6 16 16.13
1 184 155.2 68.2 28.31
0 42 99.4 16.7 16.9
1 63 107 17.6 15.37
0 229 188 117.3 33.19
0 101 128.3 29.2 17.74
0 97 124.8 22.4 14.38
1 164 163.9 64.1 23.86
1 144 164.1 62.5 23.21
1 199 162.5 61.8 23.4
0 138 144 38 18.33
1 189 161.5 67.6 25.92
0 146 155.5 43.6 18.03
0 192 162.1 82.3 31.32
0 178 171.7 79.5 26.97
1 225 168.3 49 17.3
1 195 166.8 60.9 21.89
1 167 166.2 82.3 29.79
1 183 149.9 83.1 36.98
1 191 164.5 75.1 27.75
1 93 134.9 36.9 20.28
0 130 153.1 50.9 21.72
1 143 159.6 49.9 19.59
0 39 101.2 16.3 15.92
1 211 161.1 57.8 22.27
0 230 166.8 75.7 27.21
1 164 176.2 87.9 28.31
1 51 89.7 11.1 13.8
0 199 174.6 70.7 23.19
0 148 169.3 61.1 21.32
1 185 161.9 66.2 25.26
0 189 181.9 70.8 21.4
0 165 184.4 123.5 36.32
1 152 163.1 69.2 26.01
0 66 103.2 13.5 12.68
1 209 148 75.8 34.61
1 219 163.6 50.1 18.72
0 108 123.4 22.4 14.71
0 238 201.3 89.3 22.04
0 58 119.6 35 24.47
0 217 167.1 74.7 26.75
1 182 170.6 114.44 39.32
1 114 136.6 36.2 19.4
1 101 141.2 46.7 23.42
1 154 151.4 51.3 22.38
1 38 96.2 15.8 17.07
1 59 106.2 17.5 15.52
0 120 141.2 34.5 17.3
0 210 172.1 53.2 17.96
1 232 156.9 51.8 21.04
1 174 157.4 52.4 21.15
0 147 147.8 38.2 17.49
0 232 175 65.8 21.49
1 173 162.4 53.8 20.4
0 211 192.1 77.4 20.97
1 25 88.2 13.9 17.87
0 226 178 53 16.73
1 31 90.1 13.1 16.14
1 152 157.8 52.6 21.12
1 192 162.1 64.3 24.47
1 158 164.6 48.7 17.98
0 44 100.4 16.3 16.17
1 229 162.5 91 34.46
0 36 97.4 15.3 16.13
0 136 138.4 30.8 16.08
0 198 171.4 61.1 20.8
0 239 178.1 62.5 19.7
0 178 166.4 64.3 23.22
1 119 138.4 29.9 15.61
0 226 173.6 68.5 22.73
1 84 118 19.7 14.15
1 196 159.5 49.9 19.61
0 221 170.6 91 31.27
1 230 164.6 97.3 35.91
1 124 129.9 26.2 15.53
1 128 139.6 32 16.42
1 80 113.4 21.1 16.41
1 228 170.3 93.6 32.27
1 26 86.8 12.4 16.46
1 137 147.8 56.3 25.77
0 227 174.7 81.4 26.67
1 151 173.6 72.4 24.02
0 229 164.5 56.4 20.84
0 44 102.7 18.9 17.92
0 182 159.7 52.7 20.66
1 192 158.8 68.2 27.04
0 206 177.1 92.3 29.43
0 27 85.9 11.2 15.18
0 205 172 67.7 22.88
0 151 150.9 58.5 25.69
0 167 149.6 34.9 15.59
0 71 117.2 21.8 15.87
0 133 151 34.8 15.26
1 178 150.4 46.04 20.35
0 49 105.9 20 17.83
1 146 159.8 58.1 22.75
0 215 170.2 68.9 23.78
0 118 131.9 32.9 18.91
1 226 171.3 61 20.79
1 100 123.2 24.04 15.84
0 230 174.7 69.9 22.9
1 117 143.3 30.5 14.85
0 162 157.2 65.8 26.63
1 156 158.7 61.8 24.54
1 164 165.3 82.9 30.34
0 139 145 51 24.26
0 236 172.8 76 25.45
0 183 187.5 56 15.93
1 182 164.2 99.7 36.98
0 152 167.5 54.7 19.5
1 211 159.9 49.9 19.52
1 169 172 59.1 19.98
0 97 131.6 30.7 17.73
0 51 104.9 16.6 15.09
0 193 170.3 59.7 20.58
0 198 179.3 142.2 44.23
1 48 107.4 18.7 16.21
0 222 171 100.1 34.23
0 149 167.3 51.4 18.36
0 231 157.6 53.8 21.66
0 187 172.6 103.2 34.64
1 66 111.8 18.1 14.48
0 230 161.7 64.5 24.67
1 186 163 61.9 23.3
0 237 185.8 77.1 22.33
1 125 140.3 44.5 22.61
0 185 172.1 61.7 20.83
1 198 150.1 46.7 20.73
0 81 124.3 22.3 14.43
0 48 107.6 21.5 18.57
1 118 139.5 36.9 18.96
0 126 140.8 31.04 15.66
1 229 163.3 51.8 19.42
1 226 159.5 55.2 21.7
0 46 101.1 17.2 16.83
0 154 158.4 50.3 20.05
0 210 189.8 107.5 29.84
1 41 96.6 13 13.93
1 152 154.8 53 22.12
0 144 142.3 38.6 19.06
0 148 144.2 34.8 16.74
1 46 99.3 15.6 15.82
0 40 100.8 20.2 19.88
1 37 92.7 13.8 16.06
0 74 126.2 43.7 27.44
0 173 167.1 82.3 29.47
0 206 165.8 64.5 23.46
0 96 129.4 26.2 15.65
1 59 110.4 17.8 14.6
1 203 160.3 54.7 21.29
1 70 112 17.7 14.11
1 222 164.4 70.5 26.08
0 153 161 50.5 19.48
0 30 93.5 13.6 15.56
0 58 106.5 25 22.04
0 33 84.9 11.1 15.4
0 37 95 13.3 14.74
1 36 96.7 14.74 15.76
1 241 164.9 115.2 42.37
0 194 167.5 94.44 33.66
0 55 104.3 16.84 15.48
0 91 119.7 23.7 16.54
1 182 166.9 48.6 17.45
1 226 165.3 63.8 23.35
0 94 126.9 27.2 16.89
0 235 187.2 109.4 31.22
0 176 174.9 65.7 21.48
